0.014583
0.25318
0.13832
0.0046346
0.22187
0.37509
0.037154
0.24584
0.2006
0.30812
0.18469
0.018964
0.20775
0.17997
1
0.31763
0.25863
0.18703
0.30227
0.22077
0.24162
0.10355
0.23761
0.18276
-0.044554
0.2315
0.21951
-0.12797
0.15842
0.24622
0.15462
0.39019
0.022407
0.13224
1
0.16277
0.095879
0.24891
0.0096157
0.30181
0.30123
0.24818
0.14131
0.038831
0.21513
0.088589
0.13274
0.17516
-0.20779
0.011019
0.23781
0.17772
