0,315.77,301.99,253.66,283.13,255.56,218.63,264.22,272.57
315.77,0,169.32,188.41,154.51,173.01,208.3,161.02,159.46
301.99,169.32,0,176.56,113.6,143.26,193.15,114.1,116.75
253.66,188.41,176.56,0,133.71,84.026,123.32,112.62,126.29
283.13,154.51,113.6,133.71,0,109.62,156.38,91.177,71.071
255.56,173.01,143.26,84.026,109.62,0,139.44,61.918,94.071
218.63,208.3,193.15,123.32,156.38,139.44,0,144.52,134.71
264.22,161.02,114.1,112.62,91.177,61.918,144.52,0,67.266
272.57,159.46,116.75,126.29,71.071,94.071,134.71,67.266,0
