0.12413
0.24061
0.11725
0.033116
-0.15897
0.12984
0.079317
0.28889
0.024522
0.032467
0.29305
0.038518
0.12199
0.091768
0.2813
0.088926
0.11213
0.059631
1
0.12401
0.26828
0.36978
0.054154
0.024731
0.032448
0.19426
0.33886
0.034711
-0.039489
0.17359
0.070091
0.25305
0.11278
0.21993
0.2463
0.21952
0.0029473
0.23249
0.21041
-0.093621
0.17032
1
0.24454
0.16942
0.30436
0.15569
0.25789
0.20621
0.15273
0.20068
0.25452
0.22048
