0,434.22,388.71,459.75,428.78,446.94,419.91,381.38,435.96
434.22,0,179,251.31,189.69,184.77,151.28,198.68,213.33
388.71,179,0,250.06,183.12,184.16,134.99,150.72,214.66
459.75,251.31,250.06,0,129.88,124.53,168.73,171.08,97.91
428.78,189.69,183.12,129.88,0,82.194,85.547,106.69,72.302
446.94,184.77,184.16,124.53,82.194,0,99.322,151.71,97.269
419.91,151.28,134.99,168.73,85.547,99.322,0,103.54,116.38
381.38,198.68,150.72,171.08,106.69,151.71,103.54,0,115.75
435.96,213.33,214.66,97.91,72.302,97.269,116.38,115.75,0
